label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
A,0.2471470441309272,0.9999964562600182,-1.6301022753850702e-07,0.5600159486207701,0.8643002313006105,-0.015341227874159813,0.7797377964642725,0.5007231467111163,-0.019272198900580406,0.8713294732000642,0.2076811469994216,-0.023277856409549713,0.999993374395145,0.0,-0.024851076304912567,0.6315016200230935,0.328420962474468,-0.007702350150793791,0.6920119605166904,0.17863297086629412,-0.031175915151834488,0.642274161142797,0.4183869069423643,-0.04279785975813866,0.5951615713551355,0.5969757321258345,-0.046607717871665955,0.42799031796306464,0.33030190652014385,-0.0090854587033391,0.49053072838942186,0.18328865061730634,-0.03483651950955391,0.45645118362091325,0.4751951135306233,-0.040772777050733566,0.4196064312521347,0.6649666315987868,-0.039462074637413025,0.21780926566582356,0.3616846288705462,-0.014361225068569183,0.2712057719538416,0.23208272598613702,-0.04152308776974678,0.28358542708801227,0.516544832701161,-0.03589591383934021,0.2720329252412974,0.6980989170632074,-0.025227107107639313,0.0,0.4100301714284849,-0.020668916404247284,0.05874644450007993,0.3070801156263114,-0.03926067426800728,0.10443693880522624,0.5071458155035773,-0.03414130583405495,0.11224582662069871,0.6389215236261754,-0.025866713374853134
A,0.22303536078658748,0.9999964074936099,-1.0307193321068553e-07,0.5417913700633399,0.8797970638068404,-0.01668735034763813,0.7710528618512167,0.5213309116960163,-0.02110118791460991,0.8679686276292717,0.2188466031704357,-0.026020614430308342,0.9999933804090841,0.0,-0.028334390372037888,0.623659271634001,0.32247656225384275,-0.005897538736462593,0.7076901421621444,0.1698473269479608,-0.03341139480471611,0.6485785915778498,0.4114743714522464,-0.04792846366763115,0.591334880293942,0.5956494623946229,-0.05254140496253967,0.42329326171427545,0.3131243245019152,-0.007195590529590845,0.5067508389379275,0.18545301918369028,-0.03632434457540512,0.4605135305276868,0.4823613807582298,-0.04422827437520027,0.4168509127289109,0.6718971108690331,-0.04307689517736435,0.21457543760128037,0.34081080687143245,-0.013060716912150383,0.2870709997673391,0.22471430233809706,-0.04298483952879906,0.27947456756405487,0.518412533009544,-0.03845633566379547,0.25922090028752215,0.7048887727195611,-0.027186471968889236,0.0,0.3952411710544576,-0.020230503752827644,0.06526192637948462,0.2977506421940449,-0.04047778248786926,0.10824945481557319,0.503205658024057,-0.0366559661924839,0.12279188975727298,0.6488333754562191,-0.028382783755660057
A,0.21285364343877225,0.9999964370958591,-6.783661632425719e-08,0.5387031469746199,0.8804481755987154,-0.0187289547175169,0.7687088392590764,0.5238956173501785,-0.023881690576672554,0.8666255092035661,0.2221973151680039,-0.029137663543224335,0.9999933524231995,0.0,-0.03147256374359131,0.6192163623884838,0.3119788164234844,-0.00795007310807705,0.7149411075905054,0.170704700931919,-0.03710603341460228,0.6605861683173904,0.4117678358955853,-0.051990069448947906,0.6024060588592093,0.5956097936002201,-0.05649995803833008,0.4215156072227056,0.29857100583088964,-0.008706657215952873,0.5140459747541241,0.1862340442251342,-0.04148285090923309,0.4676389419179514,0.49117177181424215,-0.05088610574603081,0.42144745627265057,0.6848067584434426,-0.04977349936962128,0.21583861542853774,0.32668672943782073,-0.014116926118731499,0.29751475548432926,0.22287008950189433,-0.04717831686139107,0.2854762071382691,0.5271641368492024,-0.04318373277783394,0.2595207989418701,0.7160644316305218,-0.031265970319509506,0.0,0.38239002331570254,-0.020939841866493225,0.0761131206443218,0.29934019416338686,-0.043694812804460526,0.11701399256514619,0.5117699642831088,-0.040577393025159836,0.13011918252485855,0.6566583305286141,-0.03202414885163307
A,0.22003582775583083,0.9999964595848189,-7.515916422562441e-08,0.5470456927389563,0.876080569239732,-0.01884717494249344,0.7705143456879342,0.5154811479265303,-0.023996343836188316,0.8611273490818356,0.2131307985724847,-0.02925446815788746,0.9999933952695235,0.0,-0.031438082456588745,0.6237976802339921,0.3197136074368389,-0.007391199003905058,0.7217351594456798,0.17976993191902807,-0.03691820427775383,0.6641668384256502,0.42190213327317255,-0.05188731476664543,0.5977239556706306,0.6057288134300409,-0.056352321058511734,0.42294866833407846,0.3055393620137545,-0.008199561387300491,0.5146861975495652,0.19086468675561627,-0.041858553886413574,0.4690406453138992,0.5021544851760056,-0.05148942768573761,0.4209391664764616,0.700180311728288,-0.050255633890628815,0.21570838154761196,0.33092453164010055,-0.0137752341106534,0.29710846159488236,0.2270632091287066,-0.047831129282712936,0.2879984836367844,0.5379295855068973,-0.043754491955041885,0.2631914007086236,0.729435999862975,-0.03148972615599632,0.0,0.3827127508930644,-0.020750707015395164,0.08109793631610752,0.3025397444613835,-0.044332098215818405,0.12125077140643145,0.5219279674576384,-0.04111414775252342,0.13287238064116683,0.6677816144251452,-0.0323030948638916
A,0.21237763835939846,0.9999964851740488,-5.7613380732846053e-08,0.5436728200930927,0.8797330375732795,-0.019681932404637337,0.7675156428570831,0.5206165993896111,-0.024863166734576225,0.8597288985469953,0.21493029578312883,-0.030115023255348206,0.9999934073456752,0.0,-0.032242387533187866,0.626393711006999,0.3274066301580109,-0.006653265096247196,0.7177067117882189,0.17886634549946148,-0.036472488194704056,0.6675724157850914,0.41913691750939747,-0.05175028368830681,0.6104034784133857,0.6025851317149867,-0.05644004046916962,0.4253073754297148,0.3128238622303556,-0.007140281610190868,0.5121967098492561,0.19404126504220884,-0.04109600558876991,0.469568205644878,0.5032645563428708,-0.051208190619945526,0.4263901569229065,0.6970354616966749,-0.050320323556661606,0.21689384510998883,0.33723039716989395,-0.012574704363942146,0.29722990536442134,0.22820274625930953,-0.047161392867565155,0.28595962555813215,0.5371264526282249,-0.04332928732037544,0.2621124978218512,0.7246622204025601,-0.031061269342899323,0.0,0.3867320933920833,-0.01951425150036812,0.07919315697990961,0.30298836322114536,-0.043292850255966187,0.11730741919779321,0.5193009396893536,-0.040221985429525375,0.12981373209674596,0.6631138579249236,-0.031465936452150345
A,0.20528278778712145,0.9999964766425896,-8.34907609714719e-08,0.533739331183085,0.8820949932338743,-0.018518386408686638,0.764240141136299,0.5187372938197597,-0.023164143785834312,0.8560757882157386,0.21034794555282033,-0.027977624908089638,0.9999934134318522,0.0,-0.02983936294913292,0.6297900213852186,0.32133889035083874,-0.005980275571346283,0.707205835754133,0.17367301193742007,-0.03421575203537941,0.657430127894017,0.41654864390196833,-0.04879007488489151,0.6079963659715778,0.602499380837783,-0.053435441106557846,0.42395485939108085,0.3037043743838563,-0.00671796128153801,0.5063261417259252,0.18885840916380972,-0.03821515664458275,0.465030379048149,0.49397183535610434,-0.04735468700528145,0.42170629985256924,0.6842516868278975,-0.04651680588722229,0.21437792158523566,0.3283240869715066,-0.012236203998327255,0.29002668811777454,0.216123913421273,-0.04483165964484215,0.2799534161982807,0.5228366590929866,-0.04104096069931984,0.25428038215874676,0.7110592676233591,-0.029501935467123985,0.0,0.3803883360346235,-0.0192168727517128,0.07335898503827973,0.29678354535828294,-0.042255960404872894,0.11275382667101468,0.5090682939967762,-0.03970993310213089,0.12519323885041417,0.6528367302778597,-0.03169451281428337
A,0.2288693532566266,0.9999965879618538,-1.3852425695404236e-07,0.5486194943954781,0.8744442711999784,-0.01919858530163765,0.7695224702215898,0.5039102815099794,-0.024196939542889595,0.8530683419457274,0.19729937404849637,-0.02901408262550831,0.9999935695525565,0.0,-0.03084971196949482,0.6262426618330065,0.32467117023272457,-0.0080335708335042,0.7133486719662152,0.18231279397436878,-0.036745693534612656,0.6578394890955991,0.4218923630455374,-0.05077558010816574,0.5998165345981441,0.604089335913213,-0.054796863347291946,0.4177655790093041,0.3102948118102786,-0.008496339432895184,0.5106304392901463,0.19025553905233122,-0.040556326508522034,0.46664796390138397,0.49923432209806,-0.048430368304252625,0.42215763650293014,0.6927908135344755,-0.04633569344878197,0.21040864524094016,0.3382551861939302,-0.013918603770434856,0.29347157845020144,0.23315927667925473,-0.04747813940048218,0.2889553367670357,0.5395681327456551,-0.04312821105122566,0.2689314027728386,0.7252831590183015,-0.03086354210972786,0.0,0.3924390251074799,-0.0207090862095356,0.0801392387715809,0.3014361749781591,-0.04427088424563408,0.1236882193505613,0.51590300291575,-0.041140638291835785,0.14010007988111137,0.6585337977384875,-0.032635755836963654
A,0.22619063153986438,0.9999965842655185,-1.401422622393511e-07,0.5547580182830731,0.8737842039163557,-0.019094688817858696,0.7770349550172544,0.5100904288883047,-0.024328608065843582,0.8583047599401119,0.20420004407649475,-0.029371973127126694,0.999993509844508,0.0,-0.031451474875211716,0.6338568579741926,0.3223126550352477,-0.007956882007420063,0.7242662253640928,0.1836094994559487,-0.03670310229063034,0.6644025941013996,0.4206464492178032,-0.05100708827376366,0.6062045171518297,0.5980489893583129,-0.05532405897974968,0.42380862177869427,0.30743983421221505,-0.0085572125390172,0.518897827353012,0.18781757640975885,-0.04049869626760483,0.47418975388903906,0.4947559594856231,-0.048620857298374176,0.4306837963298462,0.6878050780795759,-0.04679442569613457,0.21357354021489056,0.3347617953659182,-0.014068620279431343,0.2977324851650531,0.2333950667220482,-0.04755663499236107,0.29533212178961926,0.5396790998376074,-0.04353690147399902,0.27683733165298685,0.7256435669322769,-0.031542107462882996,0.0,0.38969512603317946,-0.020915228873491287,0.08214349077030592,0.3023829753715001,-0.044345106929540634,0.1270496280615508,0.5158765601489987,-0.04134911671280861,0.1441825359639826,0.6567197902795568,-0.03299030661582947
A,0.228813749273322,0.9999965687865326,-1.3352976679925632e-07,0.5537147058389603,0.8763560593641362,-0.018868574872612953,0.7782419308566901,0.5103185838989706,-0.02404845505952835,0.8579029841442316,0.20360411735382555,-0.028871828690171242,0.9999935734825678,0.0,-0.030649565160274506,0.6231979214308481,0.3189130433815215,-0.009156745858490467,0.7156407882765621,0.1849787193090744,-0.03707002103328705,0.6588631592353973,0.42921469556062036,-0.050260189920663834,0.5997606064670248,0.6088995114828858,-0.05388076975941658,0.4151824621574155,0.3022358672283192,-0.009618074633181095,0.512493323596954,0.19024716042152914,-0.04087229073047638,0.4697899197880037,0.5037617926074467,-0.04828675836324692,0.42505002911922984,0.6962126157291059,-0.04610072821378708,0.20866587866362923,0.33059992053569615,-0.01474924385547638,0.2963838201983446,0.22860479850946339,-0.04757242649793625,0.29482672077481725,0.5403755205474451,-0.04301277548074722,0.2746439925888537,0.7281607142326247,-0.030866390094161034,0.0,0.38715275671573895,-0.021148189902305603,0.08327647343734777,0.30468709686102535,-0.044422417879104614,0.1279705895966231,0.5227509228203817,-0.04130958393216133,0.14371931916584862,0.6639984415714925,-0.032881882041692734
A,0.22524422612139788,0.9999965244283779,-1.1925519061151135e-07,0.5490542299712792,0.8822735907940575,-0.01976633071899414,0.7740822047798738,0.5125253438097934,-0.02513009123504162,0.8529618344339672,0.20053212095076342,-0.029864449054002762,0.9999935729052521,0.0,-0.03131041303277016,0.6212160863369424,0.31298676323545355,-0.010259021073579788,0.7173025398910006,0.1747148831189047,-0.03828224912285805,0.6616853455224138,0.42430761768024255,-0.050737686455249786,0.5999539278092789,0.6004006341090216,-0.053767889738082886,0.41571202323254786,0.296349208714704,-0.010533527471125126,0.517370635281523,0.18044907778516894,-0.042437028139829636,0.4727761285107151,0.5012862808318731,-0.04996968060731888,0.424494623050668,0.6883382796320411,-0.047606732696294785,0.20986701474569996,0.32601579402456815,-0.015459958463907242,0.29483098713778927,0.2216481685131544,-0.0491168238222599,0.29233461569424135,0.5420326229166823,-0.044692687690258026,0.2707276809371307,0.7239998743149912,-0.032388754189014435,0.0,0.3826331978459802,-0.021654687821865082,0.07886124158852295,0.29924706933930795,-0.045607369393110275,0.12494633092464126,0.5231677853773511,-0.0425802506506443,0.1412427540365155,0.6628816041490492,-0.0340438112616539
A,0.21514725083762629,0.9999965214810801,-1.197055183865814e-07,0.5475153333482836,0.8836698940985397,-0.01916656643152237,0.7772650580951513,0.5179211002785215,-0.024048324674367905,0.8587905634284726,0.2075215538564228,-0.028576685115695,0.9999934549208167,0.0,-0.029946910217404366,0.6302825814737588,0.3121281056917737,-0.008359305560588837,0.7233218084207264,0.1767738495103111,-0.0365401953458786,0.6647685447422538,0.42182112511538195,-0.04964660480618477,0.6030723024885413,0.5990445824913869,-0.05309632793068886,0.42309898646008326,0.29500102127877875,-0.008947821334004402,0.5223010886062505,0.18373328581184775,-0.04074782505631447,0.47318495311301206,0.498173601288366,-0.04876632243394852,0.4247690778497192,0.6860126559544466,-0.04674487188458443,0.2133808005194129,0.3237212916776052,-0.014285760931670666,0.29608816566700696,0.22315924094259626,-0.0479232557117939,0.28924551138664856,0.539201018791547,-0.044058557599782944,0.268781332694652,0.7224316187512505,-0.03209024295210838,0.0,0.38072093271671625,-0.020888933911919594,0.07685112200451535,0.29796571709227077,-0.04490324482321739,0.11902687887889875,0.5210750937546275,-0.04221547022461891,0.13591056264585943,0.663707254156329,-0.03388933837413788
A,0.21767101460418317,0.9999965570895055,-1.3633493267661834e-07,0.5543669699637435,0.8816185587675925,-0.018323572352528572,0.7883378485096093,0.5183480554444981,-0.022766191512346268,0.8669680917741033,0.20939242385796805,-0.02707165665924549,0.9999934718769621,0.0,-0.028356997296214104,0.6262419360677464,0.31291614870027273,-0.0070049152709543705,0.7264563034823239,0.18697572666701562,-0.03488042578101158,0.661884087320611,0.42662974775086715,-0.048540059477090836,0.6008258915515251,0.5992442262687632,-0.052655261009931564,0.4175742611662314,0.2995715280172263,-0.007923677563667297,0.5220005113999862,0.18398915262028626,-0.03927955776453018,0.47444781156797095,0.49370356096414497,-0.04739389941096306,0.4287647682509122,0.6824207290274258,-0.04565051943063736,0.20929627637912415,0.3308113777927205,-0.013562935404479504,0.29381720226170893,0.22743438057218457,-0.04635808244347572,0.29483471564081637,0.536200805351343,-0.04248674213886261,0.2766908762101891,0.7184564172934593,-0.030799828469753265,0.0,0.38864463424987944,-0.02045137621462345,0.0800253844579126,0.3034755088235601,-0.04335067793726921,0.12868937232462413,0.5204564185019137,-0.04042435809969902,0.14677756953222562,0.6599057345905611,-0.03228912502527237
A,0.21760091167111448,0.9999965437623887,-1.315015936143027e-07,0.5498962015125489,0.8837395354489022,-0.01904097944498062,0.7807972448783781,0.5173742070528206,-0.023911381140351295,0.8624987745512528,0.20767184321692808,-0.028441546484827995,0.999993489359488,0.0,-0.02993185631930828,0.6296498418544162,0.31412411557899567,-0.00823712907731533,0.7273968649258034,0.1897982961679507,-0.03638453409075737,0.6619767718157505,0.4258717158240579,-0.0500154010951519,0.5990016785522987,0.6002975028221378,-0.054041121155023575,0.41992935425836286,0.29756098424180916,-0.008808460086584091,0.5213247649272132,0.18931355977904266,-0.040701333433389664,0.47171693850226804,0.49901293650161627,-0.04879378899931908,0.42605786153198294,0.6900874510840528,-0.046927474439144135,0.21054784092879725,0.32611150433129876,-0.01414506509900093,0.29523261579185434,0.2282780839330814,-0.047664251178503036,0.29359090928426845,0.5390820745601704,-0.04394501447677612,0.2756225567095151,0.7236904158425453,-0.03222796693444252,0.0,0.3827634474733806,-0.020754534751176834,0.08230962661115322,0.30527958205371375,-0.04459451511502266,0.12778398491990633,0.5268112190543028,-0.04208468645811081,0.14657930276298867,0.6681103313623795,-0.034063920378685
